ConstrIndex	ExIndex	PlaceC	Phrase	Form	Role	Type	KeyLexemes
9515	29487	1	Когда	ADVPRO	время	Circum	собираться,собраться
9515	29490	1	уже в 20 часов этого дня	в + Sacc	время	Circum	собираться,собраться
9515	29510	1	сего дня , сего месяца , сего года	Sgen	время	Circum	собираться,собраться
9516	29464	1	для экспроприации	для + Sgen	цель	Circum	собираться,собраться
9516	29497	1	в воскресенье	в + Sacc	время	Circum	собираться,собраться
9517	29471	1	на валу	на + Sloc 	место	Circum	собираться,собраться
9518	29416	1	чтобы обсудить , как им" активизировать организационную и политическую работу партии на выборах 2003- 2004 годов	чтобы + Vinf	цель	Circum	собираться,собраться
9518	29444	1	дружно	ADV	скорость	Circum	собираться,собраться
9518	29452	1	именно на рубеже веков	на + Sloc 	время	Circum	собираться,собраться
9518	29460	1	не только для того , чтобы себя показать и на других посмотреть.	для + Sgen	цель	Circum	собираться,собраться
9519	29425	1	стоя невдалеке	Vger	сопутствующая ситуация	Circum	собираться,собраться
9520	29435	1	вместе.]]	ADV	комитатив	Circum	собираться,собраться
9524	29482	1	У меня	у + Sgen	посессор	Circum	собираться,собраться
9529	29441	1	пока	ADV		Circum	собираться,собраться
9530	29457	1	уже	ADV		Modal	собираться,собраться
9530	29481	1	скоро	ADV	время	Circum	собираться,собраться
9532	29419	1	уже	ADV	усиление	Modal	собираться,собраться
9532	29432	1	в 17-м году	в + Sloc	время	Circum	собираться,собраться
9532	29454	1	было	PART	достижение цели	Modal	собираться,собраться
9532	29489	1	уже	ADV		Modal	собираться,собраться
9533	29493	1	когда	ADVPRO	время	Circum	собираться,собраться
9533	29504	1	если	CONJ	условие	Modal	собираться,собраться
9533	29507	1	у меня	у + Sgen	посессор	Circum	собираться,собраться
9534	29413	1	всё ж	PART	уступка	Circum	собираться,собраться
9534	29424	1	по рассеянности и спросонья.	по + Sdat	причина	Circum	собираться,собраться
9534	29428	1	Наконец	PARENTH	дискурс	Circum	собираться,собраться
9534	29445	1	Пусть	PART		Modal	собираться,собраться
11437	29417	1	со всего берега	с + Sgen	начальная точка	Circum	собираться,собраться
11437	29431	1	степкино письмо слушать	Vinf	цель	Circum	собираться,собраться
11439	29415	1	в который	в + Sacc	время	Circum	собираться,собраться
11445	29502	1	в решающий момент	в + Sacc	время	Circum	собираться,собраться
13274	143211	1	в воскресенье	в + Sacc	время	Circum	собираться,собраться
9481	104812	1	было	V	прош.	Gram	соблюдать,соблюдать,соблюдать,соблюдать,соблюдать,соблюсти,соблюсти,соблюсти,соблюсти,соблюсти
9481	104882	1	неуклонно	ADV	узуальность	Circum	соблюдать,соблюдать,соблюдать,соблюдать,соблюдать,соблюсти,соблюсти,соблюсти,соблюсти,соблюсти
9481	104803	1	нужно	PRAEDIC	необходимость	Control	соблюдать,соблюдать,соблюдать,соблюсти,соблюсти,соблюсти
9481	104875	1	во избежание отравления	во + избежание + Sgen	цель	Circum	соблюдать,соблюдать,соблюдать,соблюсти,соблюсти,соблюсти
9482	104901	1	можно	PRAEDIC	возможность	Control	соблюдать,соблюдать,соблюдать,соблюсти,соблюсти,соблюсти
9482	104905	1	строго	ADV	степень	Circum	соблюдать,соблюдать,соблюдать,соблюсти,соблюсти,соблюсти
9481	104813	1	должны	Abrev	внешняя необходимость	Control	соблюдать,соблюдать,соблюсти,соблюсти
9481	104827	1	надо	PRAEDIC	необходимость	Control	соблюдать,соблюдать,соблюсти,соблюсти
9481	104866	1	Всё-таки	PART	уступка	Modal	соблюдать,соблюдать,соблюсти,соблюсти
9481	104867	1	будет	Vfut	буд.	Gram	соблюдать,соблюдать,соблюсти,соблюсти
9481	104871	1	должна	Abrev	внешняя необходимость	Control	соблюдать,соблюдать,соблюсти,соблюсти
9481	104876	1	в первую очередь	в + Sacc	точность	Circum	соблюдать,соблюдать,соблюсти,соблюсти
9481	104877	1	необходимо	PRAEDIC	необходимость	Control	соблюдать,соблюдать,соблюсти,соблюсти
9481	104878	1	необходимо	PRAEDIC	необходимость	Control	соблюдать,соблюдать,соблюсти,соблюсти
9481	104884	1	ежегодно	ADV	частота	Circum	соблюдать,соблюдать,соблюсти,соблюсти
9481	104893	1	обязуюсь	Vpraes	речь	Control	соблюдать,соблюдать,соблюсти,соблюсти
9481	104895	1	строго	ADV	степень	Circum	соблюдать,соблюдать,соблюсти,соблюсти
9481	104907	1	будем	Vfut	буд.	Gram	соблюдать,соблюдать,соблюсти,соблюсти
9481	104908	1	будем	Vfut	буд.	Gram	соблюдать,соблюдать,соблюсти,соблюсти
9482	104815	1	в то же время	в + Sacc	время	Circum	соблюдать,соблюдать,соблюсти,соблюсти
9482	104841	1	с таким задом и боками	с + Sins	депиктив	Circum	соблюдать,соблюдать,соблюсти,соблюсти
9482	104879	1	необходимо	PRAEDIC	необходимость	Control	соблюдать,соблюдать,соблюсти,соблюсти
9482	104880	1	Необходимо	PRAEDIC	необходимость	Control	соблюдать,соблюдать,соблюсти,соблюсти
9482	104900	1	только при домашнем обеде	при + Sloc	фоновая ситуация	Circum	соблюдать,соблюдать,соблюсти,соблюсти
9482	104903	1	Строго	ADV	степень	Circum	соблюдать,соблюдать,соблюсти,соблюсти
9481	104801	1	обязаны	Abrev	необходимость	Control	соблюдать,соблюсти
9481	104802	1	надо	PRAEDIC	необходимость	Control	соблюдать,соблюсти
9481	104807	1	Вообще	ADV	степень	Modal	соблюдать,соблюсти
9481	104810	1	необходимо	PRAEDIC	необходимость	Control	соблюдать,соблюсти
9481	104811	1	всё же	PART	уступка	Circum	соблюдать,соблюсти
9481	104814	1	обязан	Abrev	необходимость	Control	соблюдать,соблюсти
9481	104816	1	строго	ADV	степень	Circum	соблюдать,соблюсти
9481	104817	1	чётко	ADV	степень	Circum	соблюдать,соблюсти
9481	104818	1	не	PART	отрицание	Modal	соблюдать,соблюсти
9481	104821	1	следует	Vimpers	необходимость	Control	соблюдать,соблюсти
9481	104823	1	даже	PART	фокус	Modal	соблюдать,соблюсти
9481	104826	1	не	PART	отрицание	Modal	соблюдать,соблюсти
9481	104831	1	будет	Vfut	буд.	Gram	соблюдать,соблюсти
9481	104838	1	действительно ли	PART	точность	Circum	соблюдать,соблюсти
9481	104839	1	ли	PART	косв.	Modal	соблюдать,соблюсти
9481	104847	1	не	PART	отрицание	Modal	соблюдать,соблюсти
9481	104848	1	как зеницу ока	как + Sx	сравнение	Circum	соблюдать,соблюсти
9481	104849	1	может быть	PARENTH	предположение	Modal	соблюдать,соблюсти
9481	104850	1	В ходу следования	в + Sloc	сфера	Circum	соблюдать,соблюсти
9481	104855	1	надо	PRAEDIC	необходимость	Control	соблюдать,соблюсти
9481	104858	1	не	PART	отрицание	Modal	соблюдать,соблюсти
9481	104859	1	Давайте	PART		Modal	соблюдать,соблюсти
9481	104861	1	следует	Vimpers	необходимость	Control	соблюдать,соблюсти
9481	104863	1	не	PART	отрицание	Modal	соблюдать,соблюсти
9481	104864	1	должен	Abrev	необходимость	Control	соблюдать,соблюсти
9481	104873	1	неукоснительно	ADV	степень	Circum	соблюдать,соблюсти
9481	104881	1	не	PART	отрицание	Modal	соблюдать,соблюсти
9481	104883	1	конечно	PARENTH	дискурс	Modal	соблюдать,соблюсти
9481	104885	1	не	PART	отрицание	Modal	соблюдать,соблюсти
9481	104896	1	при этом	при + Sloc	одновременность	Circum	соблюдать,соблюсти
9481	104911	1	строго	ADV	степень	Circum	соблюдать,соблюсти
9482	104808	1	в целом	в + Sloc	точность	Circum	соблюдать,соблюсти
9482	104829	1	полностью	ADV	охват	Circum	соблюдать,соблюсти
9482	104830	1	по возможности	по + Sdat	возможность	Circum	соблюдать,соблюсти
9482	104842	1	только	PART	ограничит.	Modal	соблюдать,соблюсти
9482	104844	1	надо	PRAEDIC	необходимость	Control	соблюдать,соблюсти
9482	104854	1	строго	ADV	степень	Circum	соблюдать,соблюсти
9482	104869	1	в отношении своего удачливого заместителя по божественной части	в + отношении + Sgen	предмет мысли	Circum	соблюдать,соблюсти
9482	104898	1	не	PART	отрицание	Modal	соблюдать,соблюсти
9482	104909	1	в одежде	в + Sloc	сфера	Circum	соблюдать,соблюсти
16662	73245	1	не замечая ни её протеста , ни отвращения	Vger	сопутствующая ситуация	Circum	совершать,совершить
9596	143212	1	с использованием электронных и струнных инструментов, в частности скрипки	с + Sins	инструмент	Circum	создавать,создать
13282	143212	1	в минуты эмоционального подъёма	в + Sacc	время	Circum	сопереживать
13280	143212	1	В основном	в + Sloc	точность	Circum	сопровождаться
9741	96407	1	снова	ADV	узуальность	Circum	сосредотачиваться,сосредотачиваться,сосредоточиваться,сосредоточиваться,сосредоточиться,сосредоточиться
17958	134121	1	вся	A	охват	Circum	сосредоточенный
9771	35510	1	в Leonardo	в + Sloc	место	Circum	сохранить,сохранить,сохранять,сохранять
9771	35520	1	позволило	V	разрешение	Control	сохранить,сохранить,сохранять,сохранять
9771	35529	1	вовсе не	PART	отрицание	Modal	сохранить,сохранить,сохранять,сохранять
9771	35533	1	дольше	ADV	длительность	Circum	сохранить,сохранить,сохранять,сохранять
9771	35535	1	наверняка	ADV	точность	Circum	сохранить,сохранить,сохранять,сохранять
9771	35536	1	для Канады	для + Sgen	бенефициант	Circum	сохранить,сохранить,сохранять,сохранять
9771	35538	1	как	ADV	способ	Circum	сохранить,сохранить,сохранять,сохранять
9771	35567	1	сочтёт возможным	A	возможность	Control	сохранить,сохранить,сохранять,сохранять
9771	35571	1	в тайне	в + Sloc	статус	Circum	сохранить,сохранить,сохранять,сохранять
9771	35577	1	позволяет	Vpraes	позволение	Control	сохранить,сохранить,сохранять,сохранять
9768	35488	1	и при замужестве	при + Sloc	сопутствующая ситуация	Circum	сохранить,сохранять
9768	35495	1	желание	S	воля	Control	сохранить,сохранять
9768	35555	1	как	ADV	способ	Circum	сохранить,сохранять
9768	35562	1	хочет	Vpraes	воля	Control	сохранить,сохранять
9769	35491	1	должен был	Abrev	необходимость	Control	сохранить,сохранять
9769	35563	1	удалось	Vimpers	попытка	Modal	сохранить,сохранять
9770	35561	1	бы	PART	сослаг.	Gram	сохранить,сохранять
9771	35484	1	не	PART	отрицание	Modal	сохранить,сохранять
9771	35492	1	должна	Abrev	необходимость	Control	сохранить,сохранять
9771	35501	1	сочли возможным	A	возможность	Control	сохранить,сохранять
9771	35502	1	сумели	V	достижение цели	Control	сохранить,сохранять
9771	35503	1	не горите желанием	S	воля	Control	сохранить,сохранять
9771	35505	1	в связи с тем , что текущая средняя цена в РТС ( 0, 995 доллара) на 42 процента ниже расчётной	в + связи + с + Sins	причина	Circum	сохранить,сохранять
9771	35508	1	в Перми	в + Sloc	место	Circum	сохранить,сохранять
9771	35509	1	твёрдая решимость	S	воля	Control	сохранить,сохранять
9771	35511	1	как весьма редкое	как + Sacc	сравнение	Circum	сохранить,сохранять
9771	35513	1	желал бы	V	воля	Control	сохранить,сохранять
9771	35517	1	вряд ли	PART	сомнение	Modal	сохранить,сохранять
9771	35519	1	в отделе	в + Sloc	место	Circum	сохранить,сохранять
9771	35521	1	дольше	ADV	длительность	Circum	сохранить,сохранять
9771	35526	1	как	ADV	способ	Circum	сохранить,сохранять
9771	35527	1	не	PART	отрицание	Modal	сохранить,сохранять
9771	35532	1	возможность	S	возможность	Control	сохранить,сохранять
9771	35534	1	только тогда	ADV	время	Circum	сохранить,сохранять
9771	35539	1	лишь бы	CONJ	цель	Modal	сохранить,сохранять
9771	35541	1	сумевшие	V	попытка	Control	сохранить,сохранять
9771	35542	1	и	PART	NULL	Modal	сохранить,сохранять
9771	35545	1	трудно	PRAEDIC	трудность	Control	сохранить,сохранять
9771	35547	1	в нынешнем положении	в + Sloc	состояние	Circum	сохранить,сохранять
9771	35548	1	в случае неудачи	в + случае + Sgen	условие	Circum	сохранить,сохранять
9771	35549	1	в деловых отношениях	в + Sloc	аспект	Circum	сохранить,сохранять
9771	35550	1	в указанном файле	в + Sloc	место	Circum	сохранить,сохранять
9771	35553	1	стремлением	S	план	Control	сохранить,сохранять
9771	35556	1	По нашей инициативе	по + Sdat	причина	Circum	сохранить,сохранять
9771	35557	1	в своей международной широте	в + Sloc	место	Circum	сохранить,сохранять
9771	35565	1	попытался	V	попытка	Control	сохранить,сохранять
9771	35573	1	имеет серьёзные шансы	S	вероятность	Control	сохранить,сохранять
9771	35575	1	за собой	за + Sins	посессор	Circum	сохранить,сохранять
9771	35576	1	пытался	V	попытка	Control	сохранить,сохранять
9772	35487	1	до конца жизни	до + Sgen	время — предел	Circum	сохранить,сохранять
9772	35569	1	у себя	у + Sgen	место	Circum	сохранить,сохранять
9773	35522	1	немыслимо трудно	PRAEDIC	трудность	Control	сохранить,сохранять
9775	35587	1	до сих пор	до + Sgen	длительность - предел	Circum	сохраниться,сохраниться,сохраняться,сохраняться
9775	35595	1	в основном	в + Sloc	точность	Circum	сохраниться,сохраниться,сохраняться,сохраняться
9775	35583	1	в условиях разрухи	в + Sloc	мотивировка	Circum	сохраниться,сохраняться
9776	35582	1	не	PART	отрицание	Modal	сохраниться,сохраняться
9781	35591	1	в качестве подконтроля	в + качестве + Sgen	образ действия	Circum	сохраниться,сохраняться
9781	35597	1	ли	PART	косв.	Modal	сохраниться,сохраняться
11841	35582	1	по сей день	по + Sacc	время - предел	Circum	сохраниться,сохраняться
11841	35583	1	в условиях разрухи	в + Sloc	фоновая ситуация	Circum	сохраниться,сохраняться
11841	35599	1	и	PART		Modal	сохраниться,сохраняться
9794	74202	1	нельзя	PRAEDIC	запрет	Control	спасать,спасти
9794	74203	1	в 1917 г.	в + Sloc	время	Circum	спасать,спасти
9794	74204	1	в Театральном центре	в + Sloc	место	Circum	спасать,спасти
9794	74206	1	почему	ADV	причина	Circum	спасать,спасти
9794	74212	1	Каждую минуту	Sacc	частота	Circum	спасать,спасти
9794	74227	1	Не	PART	отрицание	Modal	спасать,спасти
9794	74229	1	от невозможности	от + Sgen	причина	Modal	спасать,спасти
9794	74234	1	всегда	ADV	узуальность	Circum	спасать,спасти
9794	74236	1	надо	PRAEDIC	необходимость	Control	спасать,спасти
9798	74215	1	надо	PRAEDIC	необходимость	Control	спасать,спасти
11957	74201	1	в конечном итоге	в + Sloc	следствие	Circum	спасать,спасти
11957	74208	1	Короче	PARENTH	дискурс	Modal	спасать,спасти
11957	74211	1	Значит	PARENTH	дискурс	Modal	спасать,спасти
11957	74217	1	не	PART	отрицание	Modal	спасать,спасти
11957	74223	1	не	PART	отрицание	Modal	спасать,спасти
9898	96702	1	героически	ADV	интерпретация	Circum	сражаться,сражаться,сразиться,сразиться
9896	96685	1	где	ADV	место	Circum	сражаться,сразиться
9896	96686	1	отчаянно	ADV	интенсивность	Circum	сражаться,сразиться
9897	96648	1	разумеется	V	вводное	Modal	сражаться,сразиться
9898	96710	1	не	PART	отрицание	Modal	сражаться,сразиться
13254	104973	1	Теперь	ADVPRO	время	Circum	ссориться,ссориться,ссориться
17863	74549	1	рано или поздно	ADV	время наступления	Circum	становиться
17869	74519	1	с последними годами	с + Sins	период времени — причина	Circum	становиться
9962	74560	1	Таким образом	PARENTH	вводное	Modal	становиться,становиться,становиться,стать2,стать2,стать2
9965	74513	1	даже	PART	усиление	Modal	становиться,становиться,стать2,стать2
17861	74550	1	с каждым днём , с каждым Новым годом	с + Sins	период времени	Circum	становиться,становиться,стать2,стать2
9944	74512	1	рядом с моей большой заботой	с + Sins	сопутствующая ситуация	Circum	становиться,стать1
9944	74569	1	имели тенденцию	V		Modal	становиться,стать1
9948	74510	1	Тогда	ADV	время	Circum	становиться,стать1
9962	74508	1	в ситуации нынешней криминализации мелкого и среднего бизнеса и феодального гнёта на всех уровнях	в + Sloc	мотивировка	Circum	становиться,стать2
9962	74528	1	Постепенно, в беседах за чайным столом	ADV	достижение цели	Circum	становиться,стать2
9962	74529	1	чем далее	чем + ADVcomp	охват	Modal	становиться,стать2
9962	74537	1	с каждой секундой	с + Sins	период времени	Circum	становиться,стать2
9962	74539	1	после того, как побывала в руках заключённых мастериц	после + Sgen	причина	Circum	становиться,стать2
9962	74543	1	в его памяти	в + Sloc	место	Circum	становиться,стать2
9962	74551	1	тогда	ADV	время	Circum	становиться,стать2
9962	74555	1	При сдавливании	при + Sloc	причина	Circum	становиться,стать2
9962	74557	1	в связи с необходимостью оперативного планирования работ и текущих ремонтов узлов , механизмов и систем до истечения их предельных ресурсов	в + связи + с + Sins	причина	Circum	становиться,стать2
9962	74559	1	лишь благодаря тому	благодаря + Sdat	мотивировка	Circum	становиться,стать2
9962	74565	1	Кроме того	PARENTH	противопоставление	Modal	становиться,стать2
9962	74567	1	Во-первых	PARENTH	дискурс	Modal	становиться,стать2
9962	74573	1	тогда	ADV	время	Circum	становиться,стать2
9962	74578	1	давно уже	ADV	момент времени	Circum	становиться,стать2
9962	74580	1	со дня на день	с + Sgen	момент времени	Circum	становиться,стать2
9962	74581	1	с каждым днём	с + Sins	период времени	Circum	становиться,стать2
9962	74587	1	не	PART	отрицание	Modal	становиться,стать2
9962	74591	1	Выходя на задание	Vger	сопутствующая ситуация	Circum	становиться,стать2
9963	74542	1	задним числом	Sins	образ действия	Circum	становиться,стать2
9964	74497	1	будут	Vfut	буд.	Gram	становиться,стать2
9964	74498	1	ежегодно	ADV	частота	Circum	становиться,стать2
9964	74499	1	нередко	ADV	частота	Circum	становиться,стать2
9964	74504	1	в основном	в + Sloc	точность	Circum	становиться,стать2
9964	74524	1	Во время господства "кучи"	во + время + Sgen	период времени	Circum	становиться,стать2
9964	74540	1	опять	ADV	узуальность	Circum	становиться,стать2
9964	74558	1	в это время	в + Sacc	время	Circum	становиться,стать2
9964	74561	1	неизбежно	ADV	вероятность	Circum	становиться,стать2
9964	74570	1	иногда	ADV	узуальность	Circum	становиться,стать2
9964	74572	1	и	PART		Modal	становиться,стать2
9964	74575	1	В наше время	в + Sacc	период времени	Circum	становиться,стать2
9965	74516	1	честное слово	PARENTH	дискурс	Modal	становиться,стать2
9965	74518	1	тогда	ADV	время	Circum	становиться,стать2
9965	74520	1	при одном взгляде	при + Sloc	скорость	Circum	становиться,стать2
9965	74576	1	уже	ADV		Modal	становиться,стать2
9965	74588	1	Каждый раз	Sacc	частота	Circum	становиться,стать2
9965	74590	1	под взглядом серых глаз	под + Sins	причина	Circum	становиться,стать2
9969	74523	1	потом	ADV	последовательность	Circum	становиться,стать2
17861	74514	1	Одним словом	Sins	дискурс	Modal	становиться,стать2
10221	126128	1	не	PART	отрицание	Modal	станцевать,станцевать,станцевать,станцевать,станцевать,танцевать,танцевать,танцевать,танцевать,танцевать
10221	126127	1	А здесь , здесь	ADV	место	Modal	станцевать,станцевать,станцевать,станцевать,танцевать,танцевать,танцевать,танцевать
10221	126104	1	может	V	возможность	Modal	станцевать,станцевать,станцевать,танцевать,танцевать,танцевать
10221	126112	1	стали	V	фазовый	Modal	станцевать,станцевать,станцевать,танцевать,танцевать,танцевать
10221	126121	1	может	V	возможность	Modal	станцевать,станцевать,станцевать,танцевать,танцевать,танцевать
10221	126179	1	бы	PART	сослаг.	Modal	станцевать,станцевать,станцевать,танцевать,танцевать,танцевать
10221	126188	1	теперь	ADV	время	Circum	станцевать,станцевать,станцевать,танцевать,танцевать,танцевать
10222	126107	1	При этом	при + Sloc	уступка	Circum	станцевать,станцевать,станцевать,танцевать,танцевать,танцевать
10222	126155	1	Да неужели	PART	ожидаемость	Modal	станцевать,станцевать,станцевать,танцевать,танцевать,танцевать
10221	126126	1	ещё	ADV	фаза	Modal	станцевать,станцевать,танцевать,танцевать
10221	126136	1	И	PART		Modal	станцевать,станцевать,танцевать,танцевать
10221	126163	1	насильно	ADV	желание	Circum	станцевать,станцевать,танцевать,танцевать
10221	126178	1	Ныне	ADV	время	Circum	станцевать,станцевать,танцевать,танцевать
10222	126122	1	у вас	у + Sgen	посессор	Circum	станцевать,станцевать,танцевать,танцевать
10222	126140	1	не будете	V	буд.	Modal	станцевать,станцевать,танцевать,танцевать
10223	126110	1	Весенними вечерами	Sins	период времени	Circum	станцевать,станцевать,танцевать,танцевать
10223	126157	1	пойдёт	V	движение	Modal	станцевать,станцевать,танцевать,танцевать
10221	126100	1	где	ADV	место	Circum	станцевать,танцевать
10221	126109	1	будем	V	буд.	Modal	станцевать,танцевать
10221	126113	1	голые	A	депиктив	Circum	станцевать,танцевать
10221	126117	1	недолго	ADV	длительность	Circum	станцевать,танцевать
10221	126133	1	Целую ночь	Sacc	длительность	Circum	станцевать,танцевать
10221	126135	1	на верхней палубе	на + Sloc	место	Circum	станцевать,танцевать
10221	126137	1	вокруг ошалелого от света и шума кролика	вокруг + Sgen	место	Circum	станцевать,танцевать
10221	126144	1	он заставлял	V	каузация	Modal	станцевать,танцевать
10221	126146	1	не	PART	отрицание	Modal	станцевать,танцевать
10221	126149	1	до того , что подмышки нейлоновых рубашек потемнели от пота	до + Sgen	степень	Circum	станцевать,танцевать
10221	126154	1	направо и налево	ADV	интенсивность	Circum	станцевать,танцевать
10221	126156	1	не любила	V	желательность	Modal	станцевать,танцевать
10221	126172	1	очень мало	ADV	степень	Circum	станцевать,танцевать
10221	126176	1	желание	S	воля	Modal	станцевать,танцевать
10221	126181	1	будешь	V	буд.	Modal	станцевать,танцевать
10221	126196	1	около стола	около + Sgen	место	Circum	станцевать,танцевать
10222	126134	1	научу	V		Modal	станцевать,танцевать
10223	126116	1	отказываются	V	речь	Modal	станцевать,танцевать
10223	126125	1	же	PART	уступка	Modal	станцевать,танцевать
10226	126164	1	в день премьеры	в + Sacc	время	Circum	станцевать,танцевать
10227	126153	1	всю жизнь	Sacc	длительность	Circum	станцевать,танцевать
10292	31590	1	сколько	ADVPRO	длительность	Circum	стерпеть,стерпеть,терпеть,терпеть
10292	31600	1	из-за таких- то	из-за + Sgen	причина	Circum	стерпеть,стерпеть,терпеть,терпеть
10292	31649	1	выражал готовность	S	план	Control	стерпеть,стерпеть,терпеть,терпеть
10292	31568	3	хотя и блудят в трепотне	хотя + CL	уступка	Circum	стерпеть,терпеть
10292	31601	1	не	PART	отрицание	Modal	стерпеть,терпеть
10292	31618	1	просто	PART	усиление	Modal	стерпеть,терпеть
10292	31626	1	изо всей мочи	из + Sgen	образ действия	Circum	стерпеть,терпеть
10293	31641	1	Как	ADV	образ действия	Circum	стерпеть,терпеть
10067	35803	1	просто	PART	усиление	Modal	страдать
10067	35809	1	давно	ADV	длительность	Circum	страдать
10067	35813	1	значительно чаще	ADV	частота	Circum	страдать
10067	35822	1	Некогда	ADV	узуальность	Circum	страдать
10067	35830	1	Наверное	PARENTH	точность	Circum	страдать
10067	35831	1	тоже	PART	тождество	Modal	страдать
10067	35850	1	много лет	Sacc	длительность	Circum	страдать
10067	35860	1	до сих пор	до + Sgen	длительность - предел	Circum	страдать
10067	35861	1	не	PART	отрицание	Modal	страдать
10067	35865	1	Много лет	Sacc	длительность	Circum	страдать
10092	31457	1	всегда	ADV	узуальность	Circum	стремиться
10092	31469	1	страстно	ADV	степень	Circum	стремиться
10092	31474	1	вcё-таки	PART	уступка	Modal	стремиться
10092	31492	1	в отличие от меня	в + отличие + от + Sgen	сравнение	Circum	стремиться
10092	31498	1	вовсе	ADV	степень	Circum	стремиться
10092	31538	1	так же , как последний	ADV	сравнение	Circum	стремиться
10092	31548	1	в первую очередь	в + Sacc	точность	Circum	стремиться
10093	31459	1	в чьих глазах	в + Sloc	место	Circum	стремиться
10093	31463	1	изо всех сил	из + Sgen	степень	Circum	стремиться
10093	31468	1	не всегда	ADV	узуальность	Circum	стремиться
10093	31470	1	одинаково жадно	ADV	интенсивность	Circum	стремиться
10093	31472	1	как бы	PART	сравнение	Modal	стремиться
10093	31484	1	потеряв всеобщность, добро секты, класса, нации, государства	Vger	предшествующая ситуация	Circum	стремиться
10093	31485	1	действительно	ADV	точность	Circum	стремиться
10093	31496	1	с исступлённою ревностию	с + Sins	образ действия	Circum	стремиться
10093	31508	1	не только	CONJ	ограничит.	Modal	стремиться
10093	31511	1	всегда	ADV	узуальность	Circum	стремиться
10093	31521	1	так	ADV	степень	Circum	стремиться
10093	31525	1	никогда	ADV	узуальность	Circum	стремиться
10093	31533	1	нужно	PRAEDIC	внутренняя необходимость	Modal	стремиться
10093	31537	1	постоянно	ADV	узуальность	Circum	стремиться
10093	31539	1	почему	ADV	причина	Circum	стремиться
10093	31546	1	хотя бы	PART	уступка	Circum	стремиться
10093	31549	1	в поисках модного стиля поведения	в + Sloc	причина	Circum	стремиться
10093	31550	1	явно	ADV	точность	Circum	стремиться
10094	31504	1	по компасу	по + Sdat	образ действия	Circum	стремиться
10094	31520	1	так	ADV	степень	Circum	стремиться
10096	31455	1	свирепее	ADV	образ действия	Circum	стремиться
10096	31495	1	как державинский лебедь	как + Sx	сравнение	Circum	стремиться
10092	31540	1	сегодня	ADV	время	Circum	стремиться,стремиться
10094	31490	1	веселиться	Vinf	цель	Circum	стремиться,стремиться
10094	31542	1	изо всех сил	из + Sgen	степень	Circum	стремиться,стремиться
10096	31535	1	явно	ADV	точность	Circum	стремиться,стремиться,стремиться
13290	105177	1	не	PART	отрицание	Modal	стыдиться
13290	105210	1	как-то	ADV	степень	Circum	стыдиться
13299	105215	1	внутренне	ADV	образ действия	Circum	стыдиться
13300	105160	1	вероятно	PARENTH	точность	Modal	стыдиться
13290	105133	1	не	PART	отрицание	Modal	стыдиться,стыдиться
13290	105139	1	уже	ADV		Modal	стыдиться,стыдиться
13302	105221	1	как будто	PART	точность	Modal	стыдиться,стыдиться
13290	105137	1	уже	ADV		Modal	стыдиться,стыдиться,стыдиться
11143	106017	1	при необходимости	при + Sloc	одновременность	Circum	сформировать,сформировать,сформировать,формировать,формировать,формировать
11142	106091	1	способен	Abrev	способность	Control	сформировать,сформировать,формировать,формировать
11143	105997	1	в соответствии с резолюцией 1540 СБ ООН	в + соответствии + с + Sgen	причина	Circum	сформировать,сформировать,формировать,формировать
11143	106048	1	Там	ADV	место	Circum	сформировать,сформировать,формировать,формировать
11142	106022	1	Вообще	ADV	степень	Modal	сформировать,формировать
11142	106046	1	одинаково	ADV	тождество	Circum	сформировать,формировать
11142	106047	1	Несомненно	PARENTH	точность	Modal	сформировать,формировать
11142	106050	1	духовно	ADV	аспект	Circum	сформировать,формировать
11142	106088	1	практически полностью	ADV	охват	Circum	сформировать,формировать
11143	105999	1	вокруг более узких тем -- музыка, машины, компьютеры, воспитание детей , медицина, развлечения, кино	ADV	место	Circum	сформировать,формировать
11143	106025	1	Однако	CONJ	противопоставление	Modal	сформировать,формировать
11143	106026	1	не	PART	отрицание	Modal	сформировать,формировать
11143	106035	1	с подачи Кремля	с + Sgen	причина	Circum	сформировать,формировать
11143	106051	1	Между тем	PARENTH	противопоставление	Modal	сформировать,формировать
11143	106056	1	В-третьих	PARENTH	дискурс	Modal	сформировать,формировать
11143	106061	1	без его участия	без + Sgen	комитатив	Circum	сформировать,формировать
11144	106043	1	по сути	по + Sdat	дискурс	Circum	сформировать,формировать
18105	35926	1	вновь	ADV	узуальность	Circum	схватить
11158	35890	1	потом	ADV	порядок	Circum	схватить,схватить,схватить,хватать1,хватать1,хватать1
11158	35912	1	не успеет	Vpraes	достижение цели	Control	схватить,схватить,схватить,хватать1,хватать1,хватать1
11158	35923	1	Потом	ADV	последовательность	Circum	схватить,схватить,схватить,хватать1,хватать1,хватать1
11161	35955	1	И тут уж	ADV	дейксис	Circum	схватить,схватить,схватить,хватать1,хватать1,хватать1
11166	35906	1	бы	PART	сослаг.	Gram	схватить,схватить,схватить,хватать1,хватать1,хватать1
10165	35939	1	в Сочи , в правительственном санатории	в + Sloc	место	Circum	схватить,схватить,схватывать,схватывать
11158	35910	1	В общем	PARENTH	дискурс	Modal	схватить,схватить,хватать1,хватать1
11158	35915	1	пришло в голову	V	ментальный	Modal	схватить,схватить,хватать1,хватать1
